base,probe,time
7f4c74ca7740,7f4c84cfba00,262
7f4c74ca7740,7f4c8d2d1fc0,278
7f4c74ca7740,7f4cc271d9c0,262
7f4c74ca7740,7f4c519d8000,272
7f4c74ca7740,7f4c74d711c0,262
7f4c74ca7740,7f4cc10caf40,270
7f4c74ca7740,7f4c7a035640,262
7f4c74ca7740,7f4c906127c0,270
7f4c74ca7740,7f4cc43ab040,272
7f4c74ca7740,7f4c83703f80,270
7f4c74ca7740,7f4c63c4f4c0,262
7f4c74ca7740,7f4c8c9cd200,280
7f4c74ca7740,7f4cb15773c0,274
7f4c74ca7740,7f4c54bd4680,262
7f4c74ca7740,7f4c8b5b7040,262
7f4c74ca7740,7f4c4fe3c080,270
7f4c74ca7740,7f4c95ad9080,272
7f4c74ca7740,7f4cb7d0c740,262
7f4c74ca7740,7f4c9126a300,272
7f4c74ca7740,7f4c61c95380,272
7f4c74ca7740,7f4c7b9b9640,262
7f4c74ca7740,7f4c51bbdc80,274
7f4c74ca7740,7f4c52fe4f80,434
7f4c82d15580,7f4c60ccaa40,262
7f4c82d15580,7f4cbe960500,262
7f4c82d15580,7f4c5b5e2400,262
7f4c82d15580,7f4ca13a02c0,272
7f4c82d15580,7f4c7bb6f600,270
7f4c82d15580,7f4cafd9fa40,262
7f4c82d15580,7f4c6b1bbb40,262
7f4c82d15580,7f4c84cfba00,266
7f4c82d15580,7f4c8d2d1fc0,280
7f4c82d15580,7f4cc271d9c0,262
7f4c82d15580,7f4c519d8000,432
7f4c5d559a00,7f4c60ccaa40,272
7f4c5d559a00,7f4cbe960500,280
7f4c5d559a00,7f4c5b5e2400,278
7f4c5d559a00,7f4ca13a02c0,262
7f4c5d559a00,7f4c7bb6f600,262
7f4c5d559a00,7f4cafd9fa40,270
7f4c5d559a00,7f4c6b1bbb40,278
7f4c5d559a00,7f4c84cfba00,438
7f4c54e25100,7f4c60ccaa40,262
7f4c54e25100,7f4cbe960500,262
7f4c54e25100,7f4c5b5e2400,262
7f4c54e25100,7f4ca13a02c0,270
7f4c54e25100,7f4c7bb6f600,278
7f4c54e25100,7f4cafd9fa40,262
7f4c54e25100,7f4c6b1bbb40,262
7f4c54e25100,7f4c84cfba00,264
7f4c54e25100,7f4c8d2d1fc0,282
7f4c54e25100,7f4cc271d9c0,262
7f4c54e25100,7f4c519d8000,272
7f4c54e25100,7f4c74d711c0,262
7f4c54e25100,7f4cc10caf40,270
7f4c54e25100,7f4c7a035640,262
7f4c54e25100,7f4c906127c0,270
7f4c54e25100,7f4cc43ab040,270
7f4c54e25100,7f4c83703f80,272
7f4c54e25100,7f4c63c4f4c0,262
7f4c54e25100,7f4c8c9cd200,434
7f4c9047e500,7f4c60ccaa40,270
7f4c9047e500,7f4cbe960500,270
7f4c9047e500,7f4c5b5e2400,270
7f4c9047e500,7f4ca13a02c0,262
7f4c9047e500,7f4c7bb6f600,262
7f4c9047e500,7f4cafd9fa40,278
7f4c9047e500,7f4c6b1bbb40,270
7f4c9047e500,7f4c84cfba00,272
7f4c9047e500,7f4c8d2d1fc0,262
7f4c9047e500,7f4cc271d9c0,270
7f4c9047e500,7f4c519d8000,264
7f4c9047e500,7f4c74d711c0,272
7f4c9047e500,7f4cc10caf40,262
7f4c9047e500,7f4c7a035640,272
7f4c9047e500,7f4c906127c0,262
7f4c9047e500,7f4cc43ab040,262
7f4c9047e500,7f4c83703f80,262
7f4c9047e500,7f4c63c4f4c0,270
7f4c9047e500,7f4c8c9cd200,262
7f4c9047e500,7f4cb15773c0,262
7f4c9047e500,7f4c54bd4680,430
7f4c85353680,7f4c60ccaa40,262
7f4c85353680,7f4cbe960500,262
7f4c85353680,7f4c5b5e2400,264
7f4c85353680,7f4ca13a02c0,270
7f4c85353680,7f4c7bb6f600,278
7f4c85353680,7f4cafd9fa40,262
7f4c85353680,7f4c6b1bbb40,262
7f4c85353680,7f4c84cfba00,266
7f4c85353680,7f4c8d2d1fc0,434
7f4cc5eef980,7f4c60ccaa40,262
7f4cc5eef980,7f4cbe960500,262
7f4cc5eef980,7f4c5b5e2400,262
7f4cc5eef980,7f4ca13a02c0,270
7f4cc5eef980,7f4c7bb6f600,270
7f4cc5eef980,7f4cafd9fa40,262
7f4cc5eef980,7f4c6b1bbb40,262
7f4cc5eef980,7f4c84cfba00,266
7f4cc5eef980,7f4c8d2d1fc0,280
7f4cc5eef980,7f4cc271d9c0,262
7f4cc5eef980,7f4c519d8000,272
7f4cc5eef980,7f4c74d711c0,262
7f4cc5eef980,7f4cc10caf40,430
7f4c81b0d180,7f4c60ccaa40,432
7f4cb41d2ec0,7f4c60ccaa40,272
7f4cb41d2ec0,7f4cbe960500,270
7f4cb41d2ec0,7f4c5b5e2400,270
7f4cb41d2ec0,7f4ca13a02c0,262
7f4cb41d2ec0,7f4c7bb6f600,262
7f4cb41d2ec0,7f4cafd9fa40,270
7f4cb41d2ec0,7f4c6b1bbb40,270
7f4cb41d2ec0,7f4c84cfba00,272
7f4cb41d2ec0,7f4c8d2d1fc0,260
7f4cb41d2ec0,7f4cc271d9c0,270
7f4cb41d2ec0,7f4c519d8000,262
7f4cb41d2ec0,7f4c74d711c0,278
7f4cb41d2ec0,7f4cc10caf40,262
7f4cb41d2ec0,7f4c7a035640,278
7f4cb41d2ec0,7f4c906127c0,262
7f4cb41d2ec0,7f4cc43ab040,264
7f4cb41d2ec0,7f4c83703f80,264
7f4cb41d2ec0,7f4c63c4f4c0,272
7f4cb41d2ec0,7f4c8c9cd200,262
7f4cb41d2ec0,7f4cb15773c0,262
7f4cb41d2ec0,7f4c54bd4680,272
7f4cb41d2ec0,7f4c8b5b7040,272
7f4cb41d2ec0,7f4c4fe3c080,260
7f4cb41d2ec0,7f4c95ad9080,262
7f4cb41d2ec0,7f4cb7d0c740,270
7f4cb41d2ec0,7f4c9126a300,262
7f4cb41d2ec0,7f4c61c95380,262
7f4cb41d2ec0,7f4c7b9b9640,274
7f4cb41d2ec0,7f4c51bbdc80,262
7f4cb41d2ec0,7f4c52fe4f80,262
7f4cb41d2ec0,7f4c94298f80,278
7f4cb41d2ec0,7f4cb4896340,436
7f4c993b3c80,7f4c60ccaa40,262
7f4c993b3c80,7f4cbe960500,262
7f4c993b3c80,7f4c5b5e2400,264
7f4c993b3c80,7f4ca13a02c0,270
7f4c993b3c80,7f4c7bb6f600,278
7f4c993b3c80,7f4cafd9fa40,262
7f4c993b3c80,7f4c6b1bbb40,262
7f4c993b3c80,7f4c84cfba00,266
7f4c993b3c80,7f4c8d2d1fc0,282
7f4c993b3c80,7f4cc271d9c0,262
7f4c993b3c80,7f4c519d8000,272
7f4c993b3c80,7f4c74d711c0,262
7f4c993b3c80,7f4cc10caf40,270
7f4c993b3c80,7f4c7a035640,262
7f4c993b3c80,7f4c906127c0,270
7f4c993b3c80,7f4cc43ab040,272
7f4c993b3c80,7f4c83703f80,272
7f4c993b3c80,7f4c63c4f4c0,262
7f4c993b3c80,7f4c8c9cd200,282
7f4c993b3c80,7f4cb15773c0,276
7f4c993b3c80,7f4c54bd4680,264
7f4c993b3c80,7f4c8b5b7040,264
7f4c993b3c80,7f4c4fe3c080,270
7f4c993b3c80,7f4c95ad9080,270
7f4c993b3c80,7f4cb7d0c740,262
7f4c993b3c80,7f4c9126a300,272
7f4c993b3c80,7f4c61c95380,274
7f4c993b3c80,7f4c7b9b9640,262
7f4c993b3c80,7f4c51bbdc80,276
7f4c993b3c80,7f4c52fe4f80,436
7f4c9aed5f00,7f4c60ccaa40,270
7f4c9aed5f00,7f4cbe960500,270
7f4c9aed5f00,7f4c5b5e2400,270
7f4c9aed5f00,7f4ca13a02c0,262
7f4c9aed5f00,7f4c7bb6f600,262
7f4c9aed5f00,7f4cafd9fa40,430
7f4ca7bdc300,7f4c60ccaa40,270
7f4ca7bdc300,7f4cbe960500,270
7f4ca7bdc300,7f4c5b5e2400,270
7f4ca7bdc300,7f4ca13a02c0,262
7f4ca7bdc300,7f4c7bb6f600,262
7f4ca7bdc300,7f4cafd9fa40,270
7f4ca7bdc300,7f4c6b1bbb40,270
7f4ca7bdc300,7f4c84cfba00,272
7f4ca7bdc300,7f4c8d2d1fc0,262
7f4ca7bdc300,7f4cc271d9c0,270
7f4ca7bdc300,7f4c519d8000,262
7f4ca7bdc300,7f4c74d711c0,278
7f4ca7bdc300,7f4cc10caf40,262
7f4ca7bdc300,7f4c7a035640,430
7f4cb8a20200,7f4c60ccaa40,262
7f4cb8a20200,7f4cbe960500,260
7f4cb8a20200,7f4c5b5e2400,260
7f4cb8a20200,7f4ca13a02c0,272
7f4cb8a20200,7f4c7bb6f600,270
7f4cb8a20200,7f4cafd9fa40,262
7f4cb8a20200,7f4c6b1bbb40,262
7f4cb8a20200,7f4c84cfba00,264
7f4cb8a20200,7f4c8d2d1fc0,270
7f4cb8a20200,7f4cc271d9c0,262
7f4cb8a20200,7f4c519d8000,270
7f4cb8a20200,7f4c74d711c0,264
7f4cb8a20200,7f4cc10caf40,278
7f4cb8a20200,7f4c7a035640,262
7f4cb8a20200,7f4c906127c0,270
7f4cb8a20200,7f4cc43ab040,272
7f4cb8a20200,7f4c83703f80,272
7f4cb8a20200,7f4c63c4f4c0,264
7f4cb8a20200,7f4c8c9cd200,270
7f4cb8a20200,7f4cb15773c0,272
7f4cb8a20200,7f4c54bd4680,262
7f4cb8a20200,7f4c8b5b7040,262
7f4cb8a20200,7f4c4fe3c080,270
7f4cb8a20200,7f4c95ad9080,272
7f4cb8a20200,7f4cb7d0c740,262
7f4cb8a20200,7f4c9126a300,278
7f4cb8a20200,7f4c61c95380,278
7f4cb8a20200,7f4c7b9b9640,264
7f4cb8a20200,7f4c51bbdc80,432
7f4c72d025c0,7f4c60ccaa40,262
7f4c72d025c0,7f4cbe960500,262
7f4c72d025c0,7f4c5b5e2400,262
7f4c72d025c0,7f4ca13a02c0,272
7f4c72d025c0,7f4c7bb6f600,432
7f4c6aeed8c0,7f4c60ccaa40,278
7f4c6aeed8c0,7f4cbe960500,270
7f4c6aeed8c0,7f4c5b5e2400,270
7f4c6aeed8c0,7f4ca13a02c0,262
7f4c6aeed8c0,7f4c7bb6f600,262
7f4c6aeed8c0,7f4cafd9fa40,270
7f4c6aeed8c0,7f4c6b1bbb40,270
7f4c6aeed8c0,7f4c84cfba00,272
7f4c6aeed8c0,7f4c8d2d1fc0,262
7f4c6aeed8c0,7f4cc271d9c0,278
7f4c6aeed8c0,7f4c519d8000,262
7f4c6aeed8c0,7f4c74d711c0,272
7f4c6aeed8c0,7f4cc10caf40,262
7f4c6aeed8c0,7f4c7a035640,270
7f4c6aeed8c0,7f4c906127c0,262
7f4c6aeed8c0,7f4cc43ab040,264
7f4c6aeed8c0,7f4c83703f80,264
7f4c6aeed8c0,7f4c63c4f4c0,278
7f4c6aeed8c0,7f4c8c9cd200,262
7f4c6aeed8c0,7f4cb15773c0,262
7f4c6aeed8c0,7f4c54bd4680,272
7f4c6aeed8c0,7f4c8b5b7040,272
7f4c6aeed8c0,7f4c4fe3c080,262
7f4c6aeed8c0,7f4c95ad9080,262
7f4c6aeed8c0,7f4cb7d0c740,270
7f4c6aeed8c0,7f4c9126a300,262
7f4c6aeed8c0,7f4c61c95380,262
7f4c6aeed8c0,7f4c7b9b9640,434
7f4cb0e7b400,7f4c60ccaa40,262
7f4cb0e7b400,7f4cbe960500,262
7f4cb0e7b400,7f4c5b5e2400,262
7f4cb0e7b400,7f4ca13a02c0,270
7f4cb0e7b400,7f4c7bb6f600,272
7f4cb0e7b400,7f4cafd9fa40,262
7f4cb0e7b400,7f4c6b1bbb40,262
7f4cb0e7b400,7f4c84cfba00,266
7f4cb0e7b400,7f4c8d2d1fc0,272
7f4cb0e7b400,7f4cc271d9c0,262
7f4cb0e7b400,7f4c519d8000,278
7f4cb0e7b400,7f4c74d711c0,262
7f4cb0e7b400,7f4cc10caf40,270
7f4cb0e7b400,7f4c7a035640,262
7f4cb0e7b400,7f4c906127c0,270
7f4cb0e7b400,7f4cc43ab040,280
7f4cb0e7b400,7f4c83703f80,272
7f4cb0e7b400,7f4c63c4f4c0,262
7f4cb0e7b400,7f4c8c9cd200,272
7f4cb0e7b400,7f4cb15773c0,436
7f4ca0a02940,7f4c60ccaa40,262
7f4ca0a02940,7f4cbe960500,260
7f4ca0a02940,7f4c5b5e2400,260
7f4ca0a02940,7f4ca13a02c0,270
7f4ca0a02940,7f4c7bb6f600,270
7f4ca0a02940,7f4cafd9fa40,262
7f4ca0a02940,7f4c6b1bbb40,262
7f4ca0a02940,7f4c84cfba00,262
7f4ca0a02940,7f4c8d2d1fc0,272
7f4ca0a02940,7f4cc271d9c0,262
7f4ca0a02940,7f4c519d8000,272
7f4ca0a02940,7f4c74d711c0,262
7f4ca0a02940,7f4cc10caf40,278
7f4ca0a02940,7f4c7a035640,262
7f4ca0a02940,7f4c906127c0,270
7f4ca0a02940,7f4cc43ab040,272
7f4ca0a02940,7f4c83703f80,272
7f4ca0a02940,7f4c63c4f4c0,262
7f4ca0a02940,7f4c8c9cd200,272
7f4ca0a02940,7f4cb15773c0,274
7f4ca0a02940,7f4c54bd4680,262
7f4ca0a02940,7f4c8b5b7040,262
7f4ca0a02940,7f4c4fe3c080,270
7f4ca0a02940,7f4c95ad9080,272
7f4ca0a02940,7f4cb7d0c740,262
7f4ca0a02940,7f4c9126a300,430
7f4c93237f00,7f4c60ccaa40,262
7f4c93237f00,7f4cbe960500,262
7f4c93237f00,7f4c5b5e2400,262
7f4c93237f00,7f4ca13a02c0,278
7f4c93237f00,7f4c7bb6f600,270
7f4c93237f00,7f4cafd9fa40,262
7f4c93237f00,7f4c6b1bbb40,262
7f4c93237f00,7f4c84cfba00,262
7f4c93237f00,7f4c8d2d1fc0,270
7f4c93237f00,7f4cc271d9c0,262
7f4c93237f00,7f4c519d8000,272
7f4c93237f00,7f4c74d711c0,262
7f4c93237f00,7f4cc10caf40,270
7f4c93237f00,7f4c7a035640,262
7f4c93237f00,7f4c906127c0,278
7f4c93237f00,7f4cc43ab040,272
7f4c93237f00,7f4c83703f80,430
7f4cba794240,7f4c60ccaa40,272
7f4cba794240,7f4cbe960500,270
7f4cba794240,7f4c5b5e2400,270
7f4cba794240,7f4ca13a02c0,264
7f4cba794240,7f4c7bb6f600,262
7f4cba794240,7f4cafd9fa40,270
7f4cba794240,7f4c6b1bbb40,270
7f4cba794240,7f4c84cfba00,274
7f4cba794240,7f4c8d2d1fc0,266
7f4cba794240,7f4cc271d9c0,270
7f4cba794240,7f4c519d8000,262
7f4cba794240,7f4c74d711c0,278
7f4cba794240,7f4cc10caf40,264
7f4cba794240,7f4c7a035640,278
7f4cba794240,7f4c906127c0,264
7f4cba794240,7f4cc43ab040,264
7f4cba794240,7f4c83703f80,262
7f4cba794240,7f4c63c4f4c0,272
7f4cba794240,7f4c8c9cd200,266
7f4cba794240,7f4cb15773c0,268
7f4cba794240,7f4c54bd4680,278
7f4cba794240,7f4c8b5b7040,278
7f4cba794240,7f4c4fe3c080,262
7f4cba794240,7f4c95ad9080,264
7f4cba794240,7f4cb7d0c740,270
7f4cba794240,7f4c9126a300,262
7f4cba794240,7f4c61c95380,266
7f4cba794240,7f4c7b9b9640,274
7f4cba794240,7f4c51bbdc80,268
7f4cba794240,7f4c52fe4f80,268
7f4cba794240,7f4c94298f80,278
7f4cba794240,7f4cb4896340,436
7f4c737f35c0,7f4c60ccaa40,270
7f4c737f35c0,7f4cbe960500,270
7f4c737f35c0,7f4c5b5e2400,272
7f4c737f35c0,7f4ca13a02c0,262
7f4c737f35c0,7f4c7bb6f600,262
7f4c737f35c0,7f4cafd9fa40,278
7f4c737f35c0,7f4c6b1bbb40,270
7f4c737f35c0,7f4c84cfba00,270
7f4c737f35c0,7f4c8d2d1fc0,262
7f4c737f35c0,7f4cc271d9c0,270
7f4c737f35c0,7f4c519d8000,262
7f4c737f35c0,7f4c74d711c0,272
7f4c737f35c0,7f4cc10caf40,262
7f4c737f35c0,7f4c7a035640,272
7f4c737f35c0,7f4c906127c0,260
7f4c737f35c0,7f4cc43ab040,264
7f4c737f35c0,7f4c83703f80,262
7f4c737f35c0,7f4c63c4f4c0,270
7f4c737f35c0,7f4c8c9cd200,262
7f4c737f35c0,7f4cb15773c0,260
7f4c737f35c0,7f4c54bd4680,432
7f4cc5bb1100,7f4c60ccaa40,272
7f4cc5bb1100,7f4cbe960500,278
7f4cc5bb1100,7f4c5b5e2400,278
7f4cc5bb1100,7f4ca13a02c0,262
7f4cc5bb1100,7f4c7bb6f600,262
7f4cc5bb1100,7f4cafd9fa40,270
7f4cc5bb1100,7f4c6b1bbb40,278
7f4cc5bb1100,7f4c84cfba00,432
7f4c86399740,7f4c60ccaa40,262
7f4c86399740,7f4cbe960500,264
7f4c86399740,7f4c5b5e2400,264
7f4c86399740,7f4ca13a02c0,272
7f4c86399740,7f4c7bb6f600,270
7f4c86399740,7f4cafd9fa40,260
7f4c86399740,7f4c6b1bbb40,260
7f4c86399740,7f4c84cfba00,262
7f4c86399740,7f4c8d2d1fc0,274
7f4c86399740,7f4cc271d9c0,262
7f4c86399740,7f4c519d8000,270
7f4c86399740,7f4c74d711c0,262
7f4c86399740,7f4cc10caf40,278
7f4c86399740,7f4c7a035640,262
7f4c86399740,7f4c906127c0,268
7f4c86399740,7f4cc43ab040,270
7f4c86399740,7f4c83703f80,270
7f4c86399740,7f4c63c4f4c0,262
7f4c86399740,7f4c8c9cd200,272
7f4c86399740,7f4cb15773c0,276
7f4c86399740,7f4c54bd4680,264
7f4c86399740,7f4c8b5b7040,264
7f4c86399740,7f4c4fe3c080,270
7f4c86399740,7f4c95ad9080,270
7f4c86399740,7f4cb7d0c740,260
7f4c86399740,7f4c9126a300,278
7f4c86399740,7f4c61c95380,434
7f4c99310880,7f4c60ccaa40,270
7f4c99310880,7f4cbe960500,274
7f4c99310880,7f4c5b5e2400,270
7f4c99310880,7f4ca13a02c0,262
7f4c99310880,7f4c7bb6f600,262
7f4c99310880,7f4cafd9fa40,278
7f4c99310880,7f4c6b1bbb40,270
7f4c99310880,7f4c84cfba00,276
7f4c99310880,7f4c8d2d1fc0,270
7f4c99310880,7f4cc271d9c0,270
7f4c99310880,7f4c519d8000,262
7f4c99310880,7f4c74d711c0,272
7f4c99310880,7f4cc10caf40,262
7f4c99310880,7f4c7a035640,270
7f4c99310880,7f4c906127c0,262
7f4c99310880,7f4cc43ab040,266
7f4c99310880,7f4c83703f80,262
7f4c99310880,7f4c63c4f4c0,272
7f4c99310880,7f4c8c9cd200,270
7f4c99310880,7f4cb15773c0,272
7f4c99310880,7f4c54bd4680,290
7f4c99310880,7f4c8b5b7040,290
7f4c99310880,7f4c4fe3c080,262
7f4c99310880,7f4c95ad9080,262
7f4c99310880,7f4cb7d0c740,430
7f4c7fa45800,7f4c60ccaa40,262
7f4c7fa45800,7f4cbe960500,260
7f4c7fa45800,7f4c5b5e2400,260
7f4c7fa45800,7f4ca13a02c0,278
7f4c7fa45800,7f4c7bb6f600,272
7f4c7fa45800,7f4cafd9fa40,262
7f4c7fa45800,7f4c6b1bbb40,262
7f4c7fa45800,7f4c84cfba00,264
7f4c7fa45800,7f4c8d2d1fc0,270
7f4c7fa45800,7f4cc271d9c0,262
7f4c7fa45800,7f4c519d8000,272
7f4c7fa45800,7f4c74d711c0,262
7f4c7fa45800,7f4cc10caf40,270
7f4c7fa45800,7f4c7a035640,262
7f4c7fa45800,7f4c906127c0,278
7f4c7fa45800,7f4cc43ab040,270
7f4c7fa45800,7f4c83703f80,430
7f4cb7d9dec0,7f4c60ccaa40,262
7f4cb7d9dec0,7f4cbe960500,264
7f4cb7d9dec0,7f4c5b5e2400,262
7f4cb7d9dec0,7f4ca13a02c0,270
7f4cb7d9dec0,7f4c7bb6f600,270
7f4cb7d9dec0,7f4cafd9fa40,262
7f4cb7d9dec0,7f4c6b1bbb40,262
7f4cb7d9dec0,7f4c84cfba00,268
7f4cb7d9dec0,7f4c8d2d1fc0,284
7f4cb7d9dec0,7f4cc271d9c0,260
7f4cb7d9dec0,7f4c519d8000,272
7f4cb7d9dec0,7f4c74d711c0,264
7f4cb7d9dec0,7f4cc10caf40,430
7f4cae869d00,7f4c60ccaa40,262
7f4cae869d00,7f4cbe960500,260
7f4cae869d00,7f4c5b5e2400,260
7f4cae869d00,7f4ca13a02c0,272
7f4cae869d00,7f4c7bb6f600,272
7f4cae869d00,7f4cafd9fa40,262
7f4cae869d00,7f4c6b1bbb40,262
7f4cae869d00,7f4c84cfba00,262
7f4cae869d00,7f4c8d2d1fc0,270
7f4cae869d00,7f4cc271d9c0,262
7f4cae869d00,7f4c519d8000,272
7f4cae869d00,7f4c74d711c0,262
7f4cae869d00,7f4cc10caf40,278
7f4cae869d00,7f4c7a035640,262
7f4cae869d00,7f4c906127c0,270
7f4cae869d00,7f4cc43ab040,270
7f4cae869d00,7f4c83703f80,270
7f4cae869d00,7f4c63c4f4c0,262
7f4cae869d00,7f4c8c9cd200,270
7f4cae869d00,7f4cb15773c0,270
7f4cae869d00,7f4c54bd4680,260
7f4cae869d00,7f4c8b5b7040,262
7f4cae869d00,7f4c4fe3c080,272
7f4cae869d00,7f4c95ad9080,270
7f4cae869d00,7f4cb7d0c740,262
7f4cae869d00,7f4c9126a300,278
7f4cae869d00,7f4c61c95380,278
7f4cae869d00,7f4c7b9b9640,262
7f4cae869d00,7f4c51bbdc80,430
7f4c97c7d740,7f4c60ccaa40,272
7f4c97c7d740,7f4cbe960500,272
7f4c97c7d740,7f4c5b5e2400,270
7f4c97c7d740,7f4ca13a02c0,264
7f4c97c7d740,7f4c7bb6f600,262
7f4c97c7d740,7f4cafd9fa40,430
7f4c75656c80,7f4c60ccaa40,264
7f4c75656c80,7f4cbe960500,264
7f4c75656c80,7f4c5b5e2400,264
7f4c75656c80,7f4ca13a02c0,272
7f4c75656c80,7f4c7bb6f600,270
7f4c75656c80,7f4cafd9fa40,262
7f4c75656c80,7f4c6b1bbb40,262
7f4c75656c80,7f4c84cfba00,264
7f4c75656c80,7f4c8d2d1fc0,278
7f4c75656c80,7f4cc271d9c0,262
7f4c75656c80,7f4c519d8000,270
7f4c75656c80,7f4c74d711c0,264
7f4c75656c80,7f4cc10caf40,278
7f4c75656c80,7f4c7a035640,264
7f4c75656c80,7f4c906127c0,270
7f4c75656c80,7f4cc43ab040,274
7f4c75656c80,7f4c83703f80,272
7f4c75656c80,7f4c63c4f4c0,264
7f4c75656c80,7f4c8c9cd200,278
7f4c75656c80,7f4cb15773c0,280
7f4c75656c80,7f4c54bd4680,268
7f4c75656c80,7f4c8b5b7040,268
7f4c75656c80,7f4c4fe3c080,270
7f4c75656c80,7f4c95ad9080,272
7f4c75656c80,7f4cb7d0c740,262
7f4c75656c80,7f4c9126a300,278
7f4c75656c80,7f4c61c95380,286
7f4c75656c80,7f4c7b9b9640,264
7f4c75656c80,7f4c51bbdc80,440
7f4c75563280,7f4c60ccaa40,262
7f4c75563280,7f4cbe960500,264
7f4c75563280,7f4c5b5e2400,262
7f4c75563280,7f4ca13a02c0,270
7f4c75563280,7f4c7bb6f600,278
7f4c75563280,7f4cafd9fa40,262
7f4c75563280,7f4c6b1bbb40,262
7f4c75563280,7f4c84cfba00,266
7f4c75563280,7f4c8d2d1fc0,290
7f4c75563280,7f4cc271d9c0,262
7f4c75563280,7f4c519d8000,272
7f4c75563280,7f4c74d711c0,264
7f4c75563280,7f4cc10caf40,270
7f4c75563280,7f4c7a035640,262
7f4c75563280,7f4c906127c0,270
7f4c75563280,7f4cc43ab040,278
7f4c75563280,7f4c83703f80,270
7f4c75563280,7f4c63c4f4c0,264
7f4c75563280,7f4c8c9cd200,290
7f4c75563280,7f4cb15773c0,284
7f4c75563280,7f4c54bd4680,272
7f4c75563280,7f4c8b5b7040,272
7f4c75563280,7f4c4fe3c080,270
7f4c75563280,7f4c95ad9080,270
7f4c75563280,7f4cb7d0c740,262
7f4c75563280,7f4c9126a300,272
7f4c75563280,7f4c61c95380,282
7f4c75563280,7f4c7b9b9640,268
7f4c75563280,7f4c51bbdc80,284
7f4c75563280,7f4c52fe4f80,446
7f4c86cd2c80,7f4c60ccaa40,270
7f4c86cd2c80,7f4cbe960500,270
7f4c86cd2c80,7f4c5b5e2400,270
7f4c86cd2c80,7f4ca13a02c0,262
7f4c86cd2c80,7f4c7bb6f600,262
7f4c86cd2c80,7f4cafd9fa40,270
7f4c86cd2c80,7f4c6b1bbb40,270
7f4c86cd2c80,7f4c84cfba00,272
7f4c86cd2c80,7f4c8d2d1fc0,262
7f4c86cd2c80,7f4cc271d9c0,270
7f4c86cd2c80,7f4c519d8000,264
7f4c86cd2c80,7f4c74d711c0,278
7f4c86cd2c80,7f4cc10caf40,262
7f4c86cd2c80,7f4c7a035640,430
7f4c631df540,7f4c60ccaa40,272
7f4c631df540,7f4cbe960500,270
7f4c631df540,7f4c5b5e2400,270
7f4c631df540,7f4ca13a02c0,264
7f4c631df540,7f4c7bb6f600,262
7f4c631df540,7f4cafd9fa40,278
7f4c631df540,7f4c6b1bbb40,270
7f4c631df540,7f4c84cfba00,274
7f4c631df540,7f4c8d2d1fc0,266
7f4c631df540,7f4cc271d9c0,270
7f4c631df540,7f4c519d8000,262
7f4c631df540,7f4c74d711c0,272
7f4c631df540,7f4cc10caf40,262
7f4c631df540,7f4c7a035640,272
7f4c631df540,7f4c906127c0,264
7f4c631df540,7f4cc43ab040,264
7f4c631df540,7f4c83703f80,262
7f4c631df540,7f4c63c4f4c0,272
7f4c631df540,7f4c8c9cd200,266
7f4c631df540,7f4cb15773c0,268
7f4c631df540,7f4c54bd4680,288
7f4c631df540,7f4c8b5b7040,440
7f4ca2d54a00,7f4c60ccaa40,272
7f4ca2d54a00,7f4cbe960500,270
7f4ca2d54a00,7f4c5b5e2400,272
7f4ca2d54a00,7f4ca13a02c0,262
7f4ca2d54a00,7f4c7bb6f600,262
7f4ca2d54a00,7f4cafd9fa40,278
7f4ca2d54a00,7f4c6b1bbb40,270
7f4ca2d54a00,7f4c84cfba00,272
7f4ca2d54a00,7f4c8d2d1fc0,262
7f4ca2d54a00,7f4cc271d9c0,270
7f4ca2d54a00,7f4c519d8000,262
7f4ca2d54a00,7f4c74d711c0,270
7f4ca2d54a00,7f4cc10caf40,262
7f4ca2d54a00,7f4c7a035640,272
7f4ca2d54a00,7f4c906127c0,260
7f4ca2d54a00,7f4cc43ab040,262
7f4ca2d54a00,7f4c83703f80,264
7f4ca2d54a00,7f4c63c4f4c0,270
7f4ca2d54a00,7f4c8c9cd200,262
7f4ca2d54a00,7f4cb15773c0,262
7f4ca2d54a00,7f4c54bd4680,278
7f4ca2d54a00,7f4c8b5b7040,278
7f4ca2d54a00,7f4c4fe3c080,260
7f4ca2d54a00,7f4c95ad9080,262
7f4ca2d54a00,7f4cb7d0c740,430
7f4cc2532240,7f4c60ccaa40,264
7f4cc2532240,7f4cbe960500,262
7f4cc2532240,7f4c5b5e2400,262
7f4cc2532240,7f4ca13a02c0,272
7f4cc2532240,7f4c7bb6f600,270
7f4cc2532240,7f4cafd9fa40,262
7f4cc2532240,7f4c6b1bbb40,262
7f4cc2532240,7f4c84cfba00,266
7f4cc2532240,7f4c8d2d1fc0,280
7f4cc2532240,7f4cc271d9c0,264
7f4cc2532240,7f4c519d8000,278
7f4cc2532240,7f4c74d711c0,264
7f4cc2532240,7f4cc10caf40,270
7f4cc2532240,7f4c7a035640,264
7f4cc2532240,7f4c906127c0,270
7f4cc2532240,7f4cc43ab040,284
7f4cc2532240,7f4c83703f80,272
7f4cc2532240,7f4c63c4f4c0,264
7f4cc2532240,7f4c8c9cd200,278
7f4cc2532240,7f4cb15773c0,290
7f4cc2532240,7f4c54bd4680,270
7f4cc2532240,7f4c8b5b7040,270
